주문번호,주문일,주문시간,채널,카테고리,상품명,SKU,수량,단가,합계,배송지역,주문상태
SST-260528-0370,2026-05-28,22:10,스마트스토어,시그니처,산뜻,SAN-750,1,13500,13500,대구,배송완료
SST-260528-0371,2026-05-28,21:19,스마트스토어,시그니처,산뜻,SAN-750,1,13500,13500,인천,교환완료
SST-260528-0372,2026-05-28,19:08,스마트스토어,시즈널,광안밤,GWA-375,1,9000,9000,부산,배송완료
SST-260528-0373,2026-05-28,20:59,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,서울,배송완료
SST-260528-0374,2026-05-28,22:51,스마트스토어,시그니처,텃밭,TEO-750,2,15000,30000,부산,배송완료
B2B-260528-0088,2026-05-28,18:22,B2B유통,시그니처,욕망의 거친 물결,YOK-750,13,11000,143000,B2B거래처,배송완료
B2B-260528-0088,2026-05-28,18:22,B2B유통,시그니처,텃밭,TEO-750,7,11400,79800,B2B거래처,배송완료
B2B-260528-0089,2026-05-28,19:31,B2B유통,시그니처,텃밭,TEO-750,12,11400,136800,B2B거래처,배송완료
B2B-260528-0089,2026-05-28,19:31,B2B유통,시즈널,대추걸렸네,DAE-375,20,6200,124000,B2B거래처,배송완료
B2B-260528-0090,2026-05-28,19:33,B2B유통,시그니처,욕망의 거친 물결,YOK-750,6,11000,66000,B2B거래처,배송중
B2B-260528-0090,2026-05-28,19:33,B2B유통,협업,아침에쌀,ACH-500,9,7300,65700,B2B거래처,배송중
B2B-260528-0090,2026-05-28,19:33,B2B유통,시즈널,광안밤,GWA-375,19,6600,125400,B2B거래처,배송중
B2B-260528-0090,2026-05-28,19:33,B2B유통,시그니처,텃밭,TEO-750,23,11400,262200,B2B거래처,배송중
PUB-260529-0637,2026-05-29,20:09,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,2,14000,28000,경기,현장판매
PUB-260529-0637,2026-05-29,20:09,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,경기,현장판매
PUB-260529-0638,2026-05-29,14:29,브루펍포스,시그니처,텃밭,TEO-750,1,14500,14500,부산,현장판매
PUB-260529-0639,2026-05-29,22:48,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,경기,현장판매
PUB-260529-0639,2026-05-29,22:48,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,1,14000,14000,경기,현장판매
PUB-260529-0640,2026-05-29,20:06,브루펍포스,시그니처,텃밭,TEO-750,2,14500,29000,경남,현장판매
PUB-260529-0641,2026-05-29,20:32,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,울산,현장판매
PUB-260529-0642,2026-05-29,19:15,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,대구,현장판매
PUB-260529-0643,2026-05-29,17:34,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,부산,현장판매
PUB-260529-0643,2026-05-29,17:34,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,부산,현장판매
PUB-260529-0644,2026-05-29,19:54,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,2,14000,28000,부산,현장판매
PUB-260529-0645,2026-05-29,20:33,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,경기,현장판매
PUB-260529-0645,2026-05-29,20:33,브루펍포스,시그니처,텃밭,TEO-750,2,14500,29000,경기,현장판매
PUB-260529-0646,2026-05-29,20:39,브루펍포스,협업,아침에쌀,ACH-500,1,9500,9500,부산,현장판매
PUB-260529-0647,2026-05-29,20:53,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,대구,현장판매
PUB-260529-0647,2026-05-29,20:53,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,2,14000,28000,대구,현장판매
PUB-260529-0648,2026-05-29,23:05,브루펍포스,시그니처,텃밭,TEO-750,2,14500,29000,인천,현장판매
PUB-260529-0649,2026-05-29,14:26,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,부산,현장판매
PUB-260529-0650,2026-05-29,20:57,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,인천,현장판매
PUB-260529-0651,2026-05-29,19:08,브루펍포스,시그니처,텃밭,TEO-750,1,14500,14500,부산,현장판매
PUB-260529-0652,2026-05-29,17:06,브루펍포스,시그니처,텃밭,TEO-750,1,14500,14500,인천,현장판매
PUB-260529-0653,2026-05-29,20:03,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,경기,현장판매
PUB-260529-0654,2026-05-29,20:05,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,부산,현장판매
PUB-260529-0655,2026-05-29,22:46,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,부산,현장판매
PUB-260529-0656,2026-05-29,21:00,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,경기,현장판매
PUB-260529-0656,2026-05-29,21:00,브루펍포스,시그니처,텃밭,TEO-750,2,14500,29000,경기,현장판매
PUB-260529-0657,2026-05-29,16:29,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,서울,현장판매
PUB-260529-0658,2026-05-29,17:37,브루펍포스,협업,아침에쌀,ACH-500,1,9500,9500,서울,현장판매
PUB-260529-0659,2026-05-29,16:42,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,부산,현장판매
PUB-260529-0660,2026-05-29,15:01,브루펍포스,시그니처,텃밭,TEO-750,2,14500,29000,경남,현장판매
PUB-260529-0661,2026-05-29,21:53,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,부산,현장판매
PUB-260529-0662,2026-05-29,21:57,브루펍포스,시그니처,텃밭,TEO-750,1,14500,14500,기타,현장판매
PUB-260529-0663,2026-05-29,23:52,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,부산,현장판매
PUB-260529-0664,2026-05-29,19:19,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,경기,현장판매
PUB-260529-0664,2026-05-29,19:19,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,1,14000,14000,경기,현장판매
PUB-260529-0665,2026-05-29,19:15,브루펍포스,시그니처,텃밭,TEO-750,1,14500,14500,부산,현장판매
PUB-260529-0666,2026-05-29,15:29,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,부산,현장판매
PUB-260529-0667,2026-05-29,18:18,브루펍포스,시그니처,텃밭,TEO-750,1,14500,14500,부산,현장판매
PUB-260529-0667,2026-05-29,18:18,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,부산,현장판매
PUB-260529-0668,2026-05-29,21:23,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,서울,현장판매
PUB-260529-0668,2026-05-29,21:23,브루펍포스,협업,아침에쌀,ACH-500,2,9500,19000,서울,현장판매
MAL-260529-0301,2026-05-29,20:26,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,울산,배송완료
MAL-260529-0302,2026-05-29,21:20,자사몰,협업,아침에쌀,ACH-500,1,10000,10000,울산,취소완료
MAL-260529-0302,2026-05-29,21:20,자사몰,시그니처,욕망의 거친 물결,YOK-750,2,15000,30000,울산,취소완료
MAL-260529-0303,2026-05-29,18:49,자사몰,시그니처,텃밭,TEO-750,2,15500,31000,기타,배송완료
MAL-260529-0303,2026-05-29,18:49,자사몰,시즈널,대추걸렸네,DAE-375,2,8800,17600,기타,배송완료
MAL-260529-0304,2026-05-29,20:50,자사몰,시즈널,광안밤,GWA-375,1,9300,9300,경남,배송완료
MAL-260529-0305,2026-05-29,19:00,자사몰,시즈널,대추걸렸네,DAE-375,2,8800,17600,경기,배송중
MAL-260529-0305,2026-05-29,19:00,자사몰,협업,아침에쌀,ACH-500,2,10000,20000,경기,배송중
MAL-260529-0306,2026-05-29,19:45,자사몰,시즈널,대추걸렸네,DAE-375,1,8800,8800,부산,취소완료
MAL-260529-0307,2026-05-29,19:51,자사몰,시그니처,욕망의 거친 물결,YOK-750,1,15000,15000,서울,교환완료
MAL-260529-0308,2026-05-29,23:14,자사몰,시즈널,대추걸렸네,DAE-375,1,8800,8800,경남,배송완료
SST-260529-0375,2026-05-29,20:49,스마트스토어,시그니처,텃밭,TEO-750,2,15000,30000,울산,배송완료
SST-260529-0376,2026-05-29,19:10,스마트스토어,시그니처,산뜻,SAN-750,2,13500,27000,부산,배송완료
SST-260529-0376,2026-05-29,19:10,스마트스토어,시즈널,광안밤,GWA-375,1,9000,9000,부산,배송완료
SST-260529-0377,2026-05-29,17:51,스마트스토어,시즈널,대추걸렸네,DAE-375,2,8500,17000,서울,교환완료
SST-260529-0378,2026-05-29,19:38,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,2,14500,29000,울산,배송완료
SST-260529-0379,2026-05-29,19:43,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,경남,배송완료
SST-260529-0379,2026-05-29,19:43,스마트스토어,시즈널,대추걸렸네,DAE-375,2,8500,17000,경남,배송완료
SST-260529-0380,2026-05-29,14:00,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,1,14500,14500,경기,배송완료
SST-260529-0381,2026-05-29,12:42,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,1,14500,14500,부산,교환완료
SST-260529-0382,2026-05-29,20:40,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,부산,배송완료
SST-260529-0383,2026-05-29,18:34,스마트스토어,시즈널,대추걸렸네,DAE-375,2,8500,17000,부산,배송완료
SST-260529-0384,2026-05-29,17:18,스마트스토어,시그니처,산뜻,SAN-750,2,13500,27000,부산,배송완료
SST-260529-0385,2026-05-29,23:31,스마트스토어,시즈널,대추걸렸네,DAE-375,1,8500,8500,부산,취소완료
B2B-260529-0091,2026-05-29,21:02,B2B유통,시그니처,욕망의 거친 물결,YOK-750,11,11000,121000,B2B거래처,배송완료
B2B-260529-0091,2026-05-29,21:02,B2B유통,시그니처,텃밭,TEO-750,24,11400,273600,B2B거래처,배송완료
B2B-260529-0091,2026-05-29,21:02,B2B유통,시즈널,광안밤,GWA-375,11,6600,72600,B2B거래처,배송완료
B2B-260529-0091,2026-05-29,21:02,B2B유통,시그니처,산뜻,SAN-750,7,10300,72100,B2B거래처,배송완료
B2B-260529-0092,2026-05-29,13:09,B2B유통,시그니처,욕망의 거친 물결,YOK-750,21,11000,231000,B2B거래처,배송완료
B2B-260529-0092,2026-05-29,13:09,B2B유통,시그니처,산뜻,SAN-750,26,10300,267800,B2B거래처,배송완료
B2B-260529-0093,2026-05-29,19:13,B2B유통,시즈널,대추걸렸네,DAE-375,16,6200,99200,B2B거래처,배송완료
B2B-260529-0093,2026-05-29,19:13,B2B유통,시그니처,산뜻,SAN-750,27,10300,278100,B2B거래처,배송완료
B2B-260529-0093,2026-05-29,19:13,B2B유통,시그니처,텃밭,TEO-750,7,11400,79800,B2B거래처,배송완료
B2B-260529-0093,2026-05-29,19:13,B2B유통,시그니처,욕망의 거친 물결,YOK-750,27,11000,297000,B2B거래처,배송완료
PUB-260530-0669,2026-05-30,20:26,브루펍포스,협업,아침에쌀,ACH-500,2,9500,19000,부산,현장판매
PUB-260530-0670,2026-05-30,21:44,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,대구,현장판매
PUB-260530-0670,2026-05-30,21:44,브루펍포스,시즈널,대추걸렸네,DAE-375,2,8000,16000,대구,현장판매
PUB-260530-0671,2026-05-30,23:20,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,경남,현장판매
PUB-260530-0671,2026-05-30,23:20,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,1,14000,14000,경남,현장판매
PUB-260530-0672,2026-05-30,20:52,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,경기,현장판매
PUB-260530-0672,2026-05-30,20:52,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,경기,현장판매
PUB-260530-0673,2026-05-30,18:28,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,1,14000,14000,울산,현장판매
PUB-260530-0674,2026-05-30,20:09,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,서울,현장판매
PUB-260530-0675,2026-05-30,18:45,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,1,14000,14000,부산,현장판매
PUB-260530-0676,2026-05-30,15:38,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,1,14000,14000,부산,현장판매
PUB-260530-0677,2026-05-30,22:45,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,대구,현장판매
PUB-260530-0677,2026-05-30,22:45,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,대구,현장판매
PUB-260530-0678,2026-05-30,19:08,브루펍포스,협업,아침에쌀,ACH-500,2,9500,19000,인천,현장판매
PUB-260530-0679,2026-05-30,20:21,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,부산,현장판매
PUB-260530-0679,2026-05-30,20:21,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,부산,현장판매
PUB-260530-0680,2026-05-30,22:16,브루펍포스,시그니처,텃밭,TEO-750,2,14500,29000,부산,현장판매
PUB-260530-0680,2026-05-30,22:16,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,부산,현장판매
PUB-260530-0681,2026-05-30,19:42,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,서울,현장판매
PUB-260530-0682,2026-05-30,20:45,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,경기,현장판매
PUB-260530-0683,2026-05-30,22:07,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,경남,현장판매
PUB-260530-0684,2026-05-30,16:34,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,1,14000,14000,부산,현장판매
PUB-260530-0684,2026-05-30,16:34,브루펍포스,시즈널,대추걸렸네,DAE-375,2,8000,16000,부산,현장판매
PUB-260530-0685,2026-05-30,23:25,브루펍포스,협업,아침에쌀,ACH-500,1,9500,9500,부산,현장판매
PUB-260530-0685,2026-05-30,23:25,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,부산,현장판매
PUB-260530-0686,2026-05-30,15:31,브루펍포스,협업,아침에쌀,ACH-500,2,9500,19000,서울,현장판매
PUB-260530-0686,2026-05-30,15:31,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,서울,현장판매
PUB-260530-0687,2026-05-30,21:43,브루펍포스,협업,아침에쌀,ACH-500,2,9500,19000,부산,현장판매
PUB-260530-0688,2026-05-30,17:46,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,2,14000,28000,경남,현장판매
PUB-260530-0689,2026-05-30,22:43,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,부산,현장판매
PUB-260530-0690,2026-05-30,19:38,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,서울,현장판매
PUB-260530-0690,2026-05-30,19:38,브루펍포스,시그니처,텃밭,TEO-750,2,14500,29000,서울,현장판매
PUB-260530-0691,2026-05-30,22:55,브루펍포스,시그니처,텃밭,TEO-750,1,14500,14500,서울,현장판매
PUB-260530-0692,2026-05-30,21:51,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,서울,현장판매
PUB-260530-0693,2026-05-30,21:38,브루펍포스,시그니처,텃밭,TEO-750,2,14500,29000,부산,현장판매
PUB-260530-0693,2026-05-30,21:38,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,부산,현장판매
PUB-260530-0694,2026-05-30,20:18,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,부산,현장판매
PUB-260530-0694,2026-05-30,20:18,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,부산,현장판매
PUB-260530-0695,2026-05-30,23:17,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,부산,현장판매
PUB-260530-0696,2026-05-30,20:03,브루펍포스,시그니처,텃밭,TEO-750,1,14500,14500,경남,현장판매
PUB-260530-0697,2026-05-30,20:19,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,부산,현장판매
PUB-260530-0697,2026-05-30,20:19,브루펍포스,시그니처,텃밭,TEO-750,1,14500,14500,부산,현장판매
PUB-260530-0698,2026-05-30,18:35,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,경기,현장판매
PUB-260530-0698,2026-05-30,18:35,브루펍포스,시그니처,텃밭,TEO-750,2,14500,29000,경기,현장판매
PUB-260530-0699,2026-05-30,18:48,브루펍포스,협업,아침에쌀,ACH-500,1,9500,9500,울산,현장판매
MAL-260530-0309,2026-05-30,17:03,자사몰,시즈널,대추걸렸네,DAE-375,1,8800,8800,부산,배송완료
MAL-260530-0309,2026-05-30,17:03,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,부산,배송완료
MAL-260530-0310,2026-05-30,19:16,자사몰,시즈널,대추걸렸네,DAE-375,1,8800,8800,대구,배송완료
MAL-260530-0310,2026-05-30,19:16,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,대구,배송완료
MAL-260530-0311,2026-05-30,19:33,자사몰,시그니처,텃밭,TEO-750,2,15500,31000,부산,배송완료
MAL-260530-0312,2026-05-30,23:33,자사몰,시그니처,산뜻,SAN-750,1,14000,14000,서울,배송완료
MAL-260530-0313,2026-05-30,21:54,자사몰,시즈널,대추걸렸네,DAE-375,1,8800,8800,경남,배송중
MAL-260530-0314,2026-05-30,19:09,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,부산,배송완료
MAL-260530-0314,2026-05-30,19:09,자사몰,협업,아침에쌀,ACH-500,2,10000,20000,부산,배송완료
MAL-260530-0315,2026-05-30,11:28,자사몰,협업,아침에쌀,ACH-500,1,10000,10000,부산,배송완료
MAL-260530-0315,2026-05-30,11:28,자사몰,시즈널,대추걸렸네,DAE-375,1,8800,8800,부산,배송완료
MAL-260530-0316,2026-05-30,14:24,자사몰,시그니처,욕망의 거친 물결,YOK-750,2,15000,30000,서울,배송완료
MAL-260530-0316,2026-05-30,14:24,자사몰,시그니처,산뜻,SAN-750,1,14000,14000,서울,배송완료
MAL-260530-0317,2026-05-30,19:24,자사몰,협업,아침에쌀,ACH-500,2,10000,20000,부산,배송완료
MAL-260530-0318,2026-05-30,21:37,자사몰,시즈널,대추걸렸네,DAE-375,2,8800,17600,부산,배송완료
MAL-260530-0318,2026-05-30,21:37,자사몰,시그니처,텃밭,TEO-750,1,15500,15500,부산,배송완료
SST-260530-0386,2026-05-30,11:33,스마트스토어,시즈널,대추걸렸네,DAE-375,1,8500,8500,서울,배송완료
SST-260530-0387,2026-05-30,18:57,스마트스토어,시그니처,텃밭,TEO-750,2,15000,30000,부산,배송완료
SST-260530-0388,2026-05-30,23:12,스마트스토어,시그니처,산뜻,SAN-750,1,13500,13500,기타,배송완료
SST-260530-0389,2026-05-30,21:36,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,부산,배송완료
SST-260530-0389,2026-05-30,21:36,스마트스토어,시그니처,텃밭,TEO-750,2,15000,30000,부산,배송완료
SST-260530-0390,2026-05-30,19:55,스마트스토어,시즈널,대추걸렸네,DAE-375,1,8500,8500,부산,배송완료
SST-260530-0390,2026-05-30,19:55,스마트스토어,시즈널,광안밤,GWA-375,1,9000,9000,부산,배송완료
SST-260530-0391,2026-05-30,19:09,스마트스토어,시즈널,광안밤,GWA-375,1,9000,9000,경기,배송완료
SST-260530-0392,2026-05-30,20:59,스마트스토어,시그니처,텃밭,TEO-750,1,15000,15000,대구,배송완료
SST-260530-0393,2026-05-30,18:13,스마트스토어,시즈널,광안밤,GWA-375,1,9000,9000,서울,배송완료
SST-260530-0394,2026-05-30,21:48,스마트스토어,시그니처,산뜻,SAN-750,2,13500,27000,대구,배송완료
SST-260530-0394,2026-05-30,21:48,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,대구,배송완료
SST-260530-0395,2026-05-30,18:38,스마트스토어,시즈널,광안밤,GWA-375,1,9000,9000,부산,배송완료
SST-260530-0395,2026-05-30,18:38,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,2,14500,29000,부산,배송완료
SST-260530-0396,2026-05-30,19:12,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,경기,배송중
SST-260530-0396,2026-05-30,19:12,스마트스토어,시즈널,대추걸렸네,DAE-375,2,8500,17000,경기,배송중
SST-260530-0397,2026-05-30,21:40,스마트스토어,시즈널,광안밤,GWA-375,1,9000,9000,서울,배송완료
